Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,age,female_male,trial,block,set_size,target_position,Accuracy,Condition
14,0,0,4,0.5906,0.4272,18,1,66,3,5,1,1,WM
14,1,0,4,0.4042,0.4295,18,1,67,3,6,5,0,WM
14,0,0,4,0.3118,0.5116,18,1,68,3,5,4,1,WM
14,1,0,4,0.3152,0.5119,18,1,69,3,5,4,0,WM
14,1,0,4,0.394,0.3978,18,1,70,3,4,2,0,WM
14,0,0,4,1.1492,0.343,18,1,71,3,3,1,1,WM
14,0,0,4,0.2073,0.3447,18,1,72,3,3,3,1,WM
14,0,0,4,0.2703,0.418,18,1,73,3,4,4,1,WM
14,0,0,4,0.2384,0.4303,18,1,74,3,5,4,1,WM
14,1,0,4,0.4815,0.4182,18,1,75,3,6,4,0,WM
14,1,1,4,0.9115,0.8704,18,1,76,3,5,3,1,WM
14,1,0,4,0.6318,0.6286,18,1,77,3,5,1,0,WM
14,1,0,4,1.4297,0.2732,18,1,78,3,4,2,0,WM
14,0,0,4,0.5502,0.4792,18,1,79,3,3,2,1,WM
14,0,0,3,0.7768,0.4698,18,1,80,3,3,2,1,WM
14,0,0,3,0.55,0.553,18,1,81,3,4,3,1,WM
14,1,0,4,0.911,0.2724,18,1,82,3,5,3,0,WM
14,1,0,4,0.5211,0.3549,18,1,83,3,4,1,0,WM
14,1,0,3,0.5179,0.6143,18,1,84,3,3,3,0,WM
14,0,0,4,0.6016,0.4232,18,1,85,3,2,1,1,WM
14,1,1,2,2.4128,1.0584,18,1,86,3,2,1,1,WM
14,1,0,2,0.9118,2.0498,18,1,87,3,3,2,0,WM
14,0,1,2,0.9841,1.5353,18,1,88,3,2,2,0,WM
14,1,1,4,0.8704,1.1928,18,1,89,3,2,2,1,WM
14,0,1,3,1.0357,0.5406,18,1,90,3,2,2,0,WM
14,0,1,4,1.6536,0.22,18,1,91,3,2,2,0,WM
14,1,1,3,0.7664,0.4596,18,1,92,3,2,1,1,WM
14,0,0,3,1.2739,0.2723,18,1,93,3,2,1,1,WM
14,0,0,3,0.788,0.4796,18,1,94,3,3,3,1,WM
14,1,0,3,1.0253,0.3549,18,1,95,3,4,3,0,WM
14,1,1,2,1.7864,0.5313,18,1,96,3,3,3,1,WM
14,1,0,3,0.6743,0.4272,18,1,97,3,3,2,0,WM
14,1,1,3,2.2185,0.4286,18,1,98,3,2,2,1,WM
14,0,0,3,1.067,0.3449,18,1,99,3,2,1,1,WM
14,0,0,4,0.6844,0.398,18,1,100,3,3,2,1,WM
14,0,0,4,0.4664,0.355,18,1,101,3,4,2,1,WM
14,0,0,4,0.4007,0.3466,18,1,102,3,5,5,1,WM
14,0,0,4,0.3215,0.3447,18,1,103,3,6,6,1,WM
14,1,0,4,0.4458,0.903,18,1,104,3,7,1,0,WM
14,0,0,4,0.3938,1.7012,18,1,105,3,6,1,1,WM
14,0,0,4,1.1422,0.3859,18,1,106,3,6,4,1,WM
14,1,0,4,0.7148,0.3135,18,1,107,3,7,6,0,WM
14,1,0,4,0.524,0.7783,18,1,108,3,6,2,0,WM
14,1,0,4,0.5181,0.7078,18,1,109,3,5,5,0,WM
14,0,0,4,0.6325,0.3563,18,1,110,3,4,3,1,WM
14,1,0,2,1.5022,0.8631,18,1,111,3,4,2,0,WM
14,0,0,4,0.4353,0.3548,18,1,112,3,3,3,1,WM
14,1,1,3,1.4602,0.7068,18,1,113,3,3,1,1,WM
14,1,1,2,1.6258,0.664,18,1,114,3,4,2,1,WM
14,0,0,4,0.5181,0.3135,18,1,115,3,5,3,1,WM
14,1,0,3,0.7148,0.7464,18,1,116,3,6,4,0,WM
14,0,0,3,0.908,0.8204,18,1,117,3,5,3,1,WM
14,1,0,2,1.6289,0.3877,18,1,118,3,5,1,0,WM
14,1,0,4,0.7181,0.3149,18,1,119,3,4,4,0,WM
14,1,1,3,0.7486,0.5867,18,1,120,3,3,2,1,WM
15,0,0,3,0.9836,0.397,19,1,1,3,6,4,1,WM
15,1,1,3,0.9403,0.3969,19,1,2,3,6,1,1,WM
15,1,1,3,0.888,0.3553,19,1,3,3,7,5,1,WM
15,1,0,3,1.559,0.3293,19,1,4,3,8,7,0,WM
15,0,1,2,0.9525,0.3952,19,1,5,3,7,5,0,WM
15,1,1,4,0.6784,0.9859,19,1,6,3,6,5,1,WM
15,1,1,2,1.4362,0.7138,19,1,7,3,6,5,1,WM
15,0,1,2,2.2185,0.7079,19,1,8,3,7,2,0,WM
15,0,0,3,1.0788,0.7462,19,1,9,3,6,3,1,WM
15,1,1,4,0.8347,1.1924,19,1,10,3,6,2,1,WM
15,0,0,3,0.6024,0.4695,19,1,11,3,7,2,1,WM
15,1,1,3,1.8466,0.3969,19,1,12,3,8,8,1,WM
15,0,0,3,0.5497,0.3658,19,1,13,3,9,2,1,WM
15,1,1,2,0.7932,0.469,19,1,14,3,10,7,1,WM
15,1,1,3,2.1404,0.3124,19,1,15,3,11,3,1,WM
15,0,1,3,1.8703,0.6644,19,1,16,3,12,1,0,WM
15,0,0,3,0.6449,0.2832,19,1,17,3,11,3,1,WM
15,1,1,3,0.9191,0.2924,19,1,18,3,11,3,1,WM
15,1,1,3,0.9509,0.3551,19,1,19,3,12,2,1,WM
15,0,0,3,0.7608,0.2723,19,1,20,3,12,6,1,WM
15,0,0,3,0.7085,0.2308,19,1,21,3,12,3,1,WM
15,0,0,3,1.2784,0.2201,19,1,22,3,12,6,1,WM
15,0,1,3,1.4689,0.3135,19,1,23,3,12,11,0,WM
15,0,0,3,0.9087,0.2737,19,1,24,3,11,3,1,WM
15,1,1,2,1.0027,0.3948,19,1,25,3,11,7,1,WM
15,0,1,2,1.5749,0.3657,19,1,26,3,12,1,0,WM
15,0,0,2,1.903,0.438,19,1,27,3,11,3,1,WM
15,1,1,3,1.342,0.3139,19,1,28,3,11,5,1,WM
15,0,0,1,1.8696,1.0373,19,1,29,3,12,4,1,WM
15,1,1,2,0.6252,0.1479,19,1,30,3,12,11,1,WM
15,1,1,4,0.6452,0.5102,19,1,31,3,12,1,1,WM
15,0,0,2,1.3075,0.3985,19,1,32,3,12,9,1,WM
15,0,0,3,1.3843,0.241,19,1,33,3,12,6,1,WM
15,1,0,3,0.5076,0.2831,19,1,34,3,12,8,0,WM
15,1,1,3,0.3597,0.3561,19,1,35,3,11,5,1,WM
15,1,1,3,0.7519,0.5161,19,1,36,3,11,8,1,WM
15,1,1,2,0.9414,0.5537,19,1,37,3,12,7,1,WM
15,1,1,2,1.068,1.8153,19,1,38,3,12,4,1,WM
15,0,0,4,0.5499,0.652,19,1,39,3,12,1,1,WM
15,0,0,4,0.4178,0.5716,19,1,40,3,12,1,1,WM
15,1,0,2,1.9774,0.3032,19,1,41,3,12,11,0,WM
15,1,0,3,1.4689,0.3969,19,1,42,3,11,11,0,WM
15,0,0,4,0.6763,0.3969,19,1,43,3,10,6,1,WM
15,1,0,2,1.4181,0.7592,19,1,44,3,10,4,0,WM
15,1,1,3,1.3009,0.3555,19,1,45,3,9,9,1,WM
15,1,1,3,1.1517,0.2738,19,1,46,3,9,9,1,WM
15,1,0,4,1.3,0.5931,19,1,47,3,10,1,0,WM
15,0,0,3,0.9724,0.3539,19,1,48,3,9,5,1,WM
15,1,0,3,0.3283,0.3136,19,1,49,3,9,4,0,WM
15,1,1,4,0.8031,0.3447,19,1,50,3,8,7,1,WM
15,1,0,3,0.678,0.2834,19,1,51,3,8,8,0,WM
15,1,1,3,0.6869,0.1481,19,1,52,3,7,1,1,WM
15,0,0,3,0.4443,0.2426,19,1,53,3,7,3,1,WM
15,1,1,3,0.625,0.3674,19,1,54,3,8,5,1,WM
15,0,1,3,1.078,0.4178,19,1,55,3,9,8,0,WM
15,0,0,4,0.8245,0.2416,19,1,56,3,8,1,1,WM
15,1,1,3,0.9554,0.3658,19,1,57,3,8,4,1,WM
15,1,1,3,0.9301,0.2013,19,1,58,3,9,4,1,WM
15,1,0,3,1.191,0.2106,19,1,59,3,10,2,0,WM
15,1,1,3,0.9631,0.1708,19,1,60,3,9,2,1,WM
15,0,0,3,0.5966,0.2109,19,1,61,3,9,8,1,WM
15,1,0,3,0.6784,0.1691,19,1,62,3,10,9,0,WM
15,0,0,1,0.75,1.0792,19,1,63,3,9,3,1,WM
15,0,0,2,1.2373,0.3952,19,1,64,3,9,9,1,WM
15,1,1,3,0.7519,0.271,19,1,65,3,10,1,1,WM
15,1,1,3,1.4687,0.2722,19,1,66,3,11,3,1,WM
15,0,0,3,0.5936,0.1582,19,1,67,3,12,9,1,WM
15,0,0,2,1.1429,0.2935,19,1,68,3,12,9,1,WM
15,0,1,3,0.9515,0.3135,19,1,69,3,12,5,0,WM
15,1,0,2,1.0709,0.2105,19,1,70,3,11,5,0,WM
15,1,1,2,2.2505,0.169,19,1,71,3,10,3,1,WM
15,0,0,2,0.5199,0.2001,19,1,72,3,10,5,1,WM
15,1,1,3,1.3065,0.2936,19,1,73,3,11,11,1,WM
15,0,0,3,1.0355,0.2402,19,1,74,3,12,9,1,WM
15,1,1,2,0.8351,0.386,19,1,75,3,12,8,1,WM
15,0,0,3,0.6788,0.7121,19,1,76,3,12,9,1,WM
15,0,1,3,1.322,1.6257,19,1,77,3,12,11,0,WM
15,1,0,3,0.9088,0.3873,19,1,78,3,11,1,0,WM
15,0,0,3,0.7189,0.3874,19,1,79,3,10,3,1,WM
15,0,1,2,0.8771,0.1894,19,1,80,3,10,8,0,WM
15,0,1,2,0.8743,0.2002,19,1,81,3,9,8,0,WM
15,0,1,3,0.8043,0.4692,19,1,82,3,8,8,0,WM
15,1,0,3,0.7925,0.3657,19,1,83,3,7,6,0,WM
15,1,1,3,0.6767,0.2109,19,1,84,3,6,5,1,WM
15,0,1,3,0.8371,0.3244,19,1,85,3,6,6,0,WM
15,1,1,4,0.5816,0.5936,19,1,86,3,5,4,1,WM
15,1,1,4,0.7215,0.635,19,1,87,3,5,3,1,WM
15,1,1,3,0.7517,0.3156,19,1,88,3,6,4,1,WM
15,0,1,3,0.9305,0.4275,19,1,89,3,7,3,0,WM
15,0,1,3,1.3525,0.3889,19,1,90,3,6,3,0,WM
15,0,0,2,0.8456,0.5105,19,1,91,3,5,5,1,WM
15,1,0,3,0.6822,0.6655,19,1,92,3,5,2,0,WM
15,0,1,3,0.8363,0.3136,19,1,93,3,4,2,0,WM
15,0,0,1,2.1373,0.3765,19,1,94,3,3,2,1,WM
15,0,1,2,1.8186,0.4812,19,1,95,3,3,3,0,WM
15,0,0,4,0.9581,0.8004,19,1,96,3,2,1,1,WM
15,0,0,3,1.0778,0.2829,19,1,97,3,2,2,1,WM
15,1,1,4,1.4154,0.2523,19,1,98,3,3,2,1,WM
15,1,1,4,1.1628,0.2537,19,1,99,3,4,1,1,WM
15,1,1,4,0.751,0.2325,19,1,100,3,5,5,1,WM
15,0,0,2,0.7214,0.9574,19,1,101,3,6,2,1,WM
15,0,1,3,0.8467,0.326,19,1,102,3,7,7,0,WM
15,1,1,4,1.067,0.2737,19,1,103,3,6,4,1,WM
15,0,1,3,1.3841,0.326,19,1,104,3,6,2,0,WM
15,0,1,2,0.951,0.5105,19,1,105,3,5,5,0,WM
15,0,0,4,0.4809,0.2445,19,1,106,3,4,3,1,WM
15,0,1,4,2.3043,0.2331,19,1,107,3,4,4,0,WM
15,1,1,4,0.9508,0.2001,19,1,108,3,3,2,1,WM
15,0,0,4,0.6711,0.1588,19,1,109,3,3,3,1,WM
15,1,1,4,0.9932,0.1588,19,1,110,3,4,2,1,WM
15,1,1,4,1.0369,0.169,19,1,111,3,5,1,1,WM
15,0,1,2,1.1526,0.6672,19,1,112,3,6,4,0,WM
15,0,0,4,1.1945,0.3125,19,1,113,3,5,4,1,WM
15,1,1,4,0.6876,0.2104,19,1,114,3,5,5,1,WM
15,0,1,2,0.9934,0.4689,19,1,115,3,6,3,0,WM
15,1,1,3,1.3895,0.4801,19,1,116,3,5,5,1,WM
15,1,1,3,0.8349,0.3984,19,1,117,3,5,5,1,WM
15,0,0,3,0.5237,0.2858,19,1,118,3,6,4,1,WM
15,0,1,2,0.6344,0.4688,19,1,119,3,7,4,0,WM
15,1,1,4,1.036,0.3642,19,1,120,3,6,1,1,WM
16,1,1,4,0.6681,0.3656,19,1,1,3,6,4,1,WM
16,0,0,4,0.4556,0.2401,19,1,2,3,6,1,1,WM
16,1,0,4,0.4556,0.2921,19,1,3,3,7,2,0,WM
16,0,0,4,0.4995,0.3444,19,1,4,3,6,2,1,WM
16,1,0,4,0.5719,0.3231,19,1,5,3,6,3,0,WM
16,0,0,4,0.1808,0.279,19,1,6,3,5,2,1,WM
16,0,0,4,0.0221,0.2409,19,1,7,3,5,2,1,WM
16,0,0,4,0.2117,0.2399,19,1,8,3,6,2,1,WM
16,1,0,4,0.3811,0.2525,19,1,9,3,7,1,0,WM
16,0,0,4,0.1384,0.1985,19,1,10,3,6,1,1,WM
16,1,1,4,0.4667,0.2199,19,1,11,3,6,4,1,WM
16,0,0,4,0.455,0.2831,19,1,12,3,7,2,1,WM
16,1,0,4,0.7747,0.2416,19,1,13,3,8,8,0,WM
16,1,0,4,0.3705,0.2922,19,1,14,3,7,5,0,WM
16,0,0,4,0.339,0.2403,19,1,15,3,6,1,1,WM
16,1,0,4,0.0957,0.2835,19,1,16,3,6,5,0,WM
16,1,1,4,0.4559,0.1985,19,1,17,3,5,1,1,WM
16,0,0,4,0.4232,0.2399,19,1,18,3,5,5,1,WM
16,0,0,4,4.00E-04,0.2184,19,1,19,3,6,6,1,WM
16,0,0,4,0.0976,0.2505,19,1,20,3,7,7,1,WM
16,0,0,4,0.1383,0.2414,19,1,21,3,8,1,1,WM
16,0,0,4,0.2538,0.2506,19,1,22,3,9,4,1,WM
16,1,0,4,0.2227,0.2417,19,1,23,3,10,2,0,WM
16,1,0,4,0.2547,0.3335,19,1,24,3,9,7,0,WM
16,0,0,4,0.1277,0.3242,19,1,25,3,8,6,1,WM
16,1,0,4,0.3719,0.2799,19,1,26,3,8,2,0,WM
16,1,0,4,3.00E-04,0.2614,19,1,27,3,7,2,0,WM
16,1,1,4,0.3397,0.2815,19,1,28,3,6,1,1,WM
16,0,0,4,0.2129,0.3657,19,1,29,3,6,5,1,WM
16,1,0,4,0.096,0.324,19,1,30,3,7,6,0,WM
16,1,0,4,0.0215,0.271,19,1,31,3,6,5,0,WM
16,1,1,4,0.4232,0.2386,19,1,32,3,5,1,1,WM
16,1,0,4,0.5815,0.2824,19,1,33,3,5,2,0,WM
16,1,1,4,0.3812,0.3137,19,1,34,3,4,4,1,WM
16,0,0,4,0.4656,0.3244,19,1,35,3,4,1,1,WM
16,0,0,4,1.0206,0.3338,19,1,36,3,5,2,1,WM
16,1,1,4,0.3706,0.3229,19,1,37,3,6,4,1,WM
16,0,0,4,0.4969,0.3335,19,1,38,3,7,4,1,WM
16,0,0,4,0.5711,0.2813,19,1,39,3,8,4,1,WM
16,0,0,4,0.6558,0.2813,19,1,40,3,9,1,1,WM
16,0,0,4,0.8141,0.2829,19,1,41,3,10,2,1,WM
16,1,0,4,0.5815,0.2839,19,1,42,3,11,10,0,WM
16,0,0,4,0.4129,0.4061,19,1,43,3,10,1,1,WM
16,1,0,4,0.6988,0.3134,19,1,44,3,10,6,0,WM
16,0,0,4,0.6109,0.2398,19,1,45,3,9,2,1,WM
16,1,0,4,0.256,0.4073,19,1,46,3,9,4,0,WM
16,1,0,4,0.4913,0.2815,19,1,47,3,8,7,0,WM
16,1,0,4,0.3388,0.3589,19,1,48,3,7,1,0,WM
16,1,1,2,0.6156,0.6829,19,1,49,3,6,4,1,WM
16,1,1,3,0.8516,0.5731,19,1,50,3,6,5,1,WM
16,0,0,4,0.5395,0.1971,19,1,51,3,7,1,1,WM
16,0,1,2,0.5733,0.4474,19,1,52,3,8,3,0,WM
16,1,0,3,0.5391,0.2399,19,1,53,3,7,2,0,WM
16,1,0,4,0.1801,0.1675,19,1,54,3,6,6,0,WM
16,0,0,4,1.6101,0.5209,19,1,55,3,5,4,1,WM
16,1,1,4,0.2974,0.2741,19,1,56,3,5,4,1,WM
16,0,0,4,0.4129,0.2415,19,1,57,3,6,3,1,WM
16,1,0,4,0.7283,0.3163,19,1,58,3,7,6,0,WM
16,0,0,4,0.5806,0.2633,19,1,59,3,6,2,1,WM
16,0,0,4,0.2541,0.292,19,1,60,3,6,2,1,WM
16,0,0,4,0.0957,0.2415,19,1,61,3,7,2,1,WM
16,0,0,4,0.1381,0.3351,19,1,62,3,8,8,1,WM
16,1,0,4,0.1708,0.2937,19,1,63,3,9,4,0,WM
16,1,1,4,0.2961,0.2416,19,1,64,3,8,4,1,WM
16,1,0,4,0.4774,0.3032,19,1,65,3,8,2,0,WM
16,1,1,3,0.5819,0.4996,19,1,66,3,7,1,1,WM
16,1,1,2,0.487,0.4899,19,1,67,3,7,4,1,WM
16,1,1,3,0.4237,0.4055,19,1,68,3,8,4,1,WM
16,1,0,3,0.5712,0.3749,19,1,69,3,9,9,0,WM
16,1,1,2,0.457,0.4074,19,1,70,3,8,5,1,WM
16,0,0,3,0.7082,0.4056,19,1,71,3,8,7,1,WM
16,0,0,3,0.5359,0.4906,19,1,72,3,9,5,1,WM
16,0,1,1,0.8582,0.7164,19,1,73,3,10,6,0,WM
16,1,1,3,0.7827,0.3648,19,1,74,3,9,9,1,WM
16,1,1,2,0.7825,0.2829,19,1,75,3,9,9,1,WM
16,0,1,1,0.7462,0.6131,19,1,76,3,10,3,0,WM
16,1,1,2,0.6151,0.3125,19,1,77,3,9,9,1,WM
16,0,0,3,0.984,0.4073,19,1,78,3,9,8,1,WM
16,1,1,2,1.0155,0.4486,19,1,79,3,10,1,1,WM
16,0,0,2,0.7714,0.3538,19,1,80,3,11,11,1,WM
16,0,1,3,0.7843,0.438,19,1,81,3,12,3,0,WM
16,0,1,2,0.8561,0.3643,19,1,82,3,11,7,0,WM
16,1,1,4,0.6572,0.4599,19,1,83,3,10,9,1,WM
16,0,1,1,0.7825,0.4779,19,1,84,3,10,8,0,WM
16,0,0,4,1.0258,0.3645,19,1,85,3,9,2,1,WM
16,1,0,4,0.8687,0.4073,19,1,86,3,9,5,0,WM
16,1,0,4,1.3808,0.5716,19,1,87,3,8,2,0,WM
16,1,0,3,0.9795,0.5287,19,1,88,3,7,5,0,WM
16,1,0,4,1.3859,0.4362,19,1,89,3,6,4,0,WM
16,1,0,4,0.4124,0.24,19,1,90,3,5,5,0,WM
16,1,1,4,1.0682,0.4472,19,1,91,3,4,2,1,WM
16,0,0,4,0.3826,0.2829,19,1,92,3,4,2,1,WM
16,0,0,4,0.4282,0.2399,19,1,93,3,5,2,1,WM
16,0,0,4,0.2645,0.3076,19,1,94,3,6,6,1,WM
16,1,1,4,0.9094,0.2506,19,1,95,3,7,5,1,WM
16,0,0,4,0.5728,0.2506,19,1,96,3,8,6,1,WM
16,0,0,4,0.5848,0.2814,19,1,97,3,9,2,1,WM
16,1,0,4,0.645,0.2905,19,1,98,3,10,4,0,WM
16,0,0,4,0.4142,0.2705,19,1,99,3,9,4,1,WM
16,0,0,4,0.3881,0.24,19,1,100,3,9,4,1,WM
16,0,0,4,0.4971,0.2508,19,1,101,3,10,6,1,WM
16,1,0,4,0.7014,0.2522,19,1,102,3,11,5,0,WM
16,1,0,4,1.9361,0.3239,19,1,103,3,10,8,0,WM
16,1,0,4,0.4976,0.2522,19,1,104,3,9,4,0,WM
16,1,1,2,0.4342,0.3227,19,1,105,3,8,2,1,WM
16,0,0,2,0.7055,0.449,19,1,106,3,8,1,1,WM
16,0,0,3,0.6658,0.3641,19,1,107,3,9,1,1,WM
16,0,0,4,0.7797,0.2507,19,1,108,3,10,9,1,WM
16,0,0,4,0.8985,0.3549,19,1,109,3,11,2,1,WM
16,0,0,3,0.582,0.4904,19,1,110,3,12,9,1,WM
16,0,1,1,1.1835,0.6009,19,1,111,3,12,11,0,WM
16,0,0,2,1.0616,0.4783,19,1,112,3,11,11,1,WM
16,0,1,3,0.7776,0.4169,19,1,113,3,11,9,0,WM
16,1,0,3,1.0988,0.5204,19,1,114,3,10,4,0,WM
16,0,0,3,1.4162,0.9462,19,1,115,3,9,8,1,WM
16,1,1,1,0.8243,0.6559,19,1,116,3,9,1,1,WM
16,0,0,3,0.814,0.4074,19,1,117,3,10,5,1,WM
16,1,0,3,0.9303,0.4688,19,1,118,3,11,2,0,WM
16,0,0,3,0.6244,0.7252,19,1,119,3,10,8,1,WM
16,1,0,3,0.815,0.4097,19,1,120,3,10,2,0,WM
17,0,0,3,1.6901,0.7572,23,1,1,3,6,5,1,WM
17,0,0,2,1.1794,0.3672,23,1,2,3,6,4,1,WM
17,0,0,4,0.7399,0.3245,23,1,3,3,7,5,1,WM
17,0,0,3,0.4968,1.0448,23,1,4,3,8,6,1,WM
17,1,0,2,1.8461,0.3657,23,1,5,3,9,1,0,WM
17,1,0,3,0.6236,0.3967,23,1,6,3,8,7,0,WM
17,1,1,4,1.7749,0.4821,23,1,7,3,7,2,1,WM
17,0,0,3,1.6498,0.3967,23,1,8,3,7,5,1,WM
17,1,0,2,1.7804,0.4381,23,1,9,3,8,6,0,WM
17,0,0,2,0.9825,0.3892,23,1,10,3,7,2,1,WM
17,0,0,3,0.5086,0.7054,23,1,11,3,7,4,1,WM
17,1,0,3,0.5459,0.7164,23,1,12,3,8,7,0,WM
17,0,0,1,1.1409,0.5209,23,1,13,3,7,5,1,WM
17,0,0,3,1.2889,0.5622,23,1,14,3,7,3,1,WM
17,1,1,4,0.7421,0.3585,23,1,15,3,8,1,1,WM
17,1,0,2,0.9512,1.7314,23,1,16,3,9,3,0,WM
17,1,1,4,0.5497,0.3553,23,1,17,3,8,5,1,WM
17,0,1,2,1.6564,0.6975,23,1,18,3,8,4,0,WM
17,0,1,3,0.9865,0.7191,23,1,19,3,7,7,0,WM
17,1,1,2,1.0251,0.7498,23,1,20,3,6,3,1,WM
17,1,1,2,0.6238,0.5623,23,1,21,3,6,5,1,WM
17,0,0,2,1.4241,1.0282,23,1,22,3,7,7,1,WM
17,0,0,3,1.4163,0.7995,23,1,23,3,8,8,1,WM
17,0,0,4,1.0563,0.4381,23,1,24,3,9,7,1,WM
17,1,1,4,0.6994,0.5015,23,1,25,3,10,1,1,WM
17,0,1,3,1.7761,0.44,23,1,26,3,11,9,0,WM
17,1,1,3,1.7748,1.538,23,1,27,3,10,1,1,WM
17,1,1,2,0.7845,0.3287,23,1,28,3,10,9,1,WM
17,0,1,3,0.9302,0.7497,23,1,29,3,11,8,0,WM
17,1,1,2,1.4519,0.3995,23,1,30,3,10,5,1,WM
17,1,1,2,1.6878,0.2415,23,1,31,3,10,4,1,WM
17,1,0,1,1.3418,1.3058,23,1,32,3,11,7,0,WM
17,0,0,2,1.4927,0.426,23,1,33,3,10,5,1,WM
17,0,0,2,1.4998,0.5915,23,1,34,3,10,3,1,WM
17,1,1,4,0.5392,0.4707,23,1,35,3,11,1,1,WM
17,0,0,2,0.7822,0.8096,23,1,36,3,12,9,1,WM
17,0,0,2,1.4899,0.4274,23,1,37,3,12,9,1,WM
17,0,0,2,1.3836,0.4368,23,1,38,3,12,7,1,WM
17,1,0,2,1.1025,0.6655,23,1,39,3,12,7,0,WM
17,1,1,3,0.74,0.5132,23,1,40,3,11,11,1,WM
17,1,0,2,1.2148,0.7481,23,1,41,3,11,11,0,WM
17,1,0,2,2.1352,0.5211,23,1,42,3,10,3,0,WM
17,0,0,2,1.2572,0.2722,23,1,43,3,9,2,1,WM
17,0,0,3,1.8171,1.5965,23,1,44,3,9,1,1,WM
17,1,1,4,0.468,0.3642,23,1,45,3,10,6,1,WM
17,0,0,3,1.6904,1.5822,23,1,46,3,11,1,1,WM
17,1,0,1,1.215,0.7072,23,1,47,3,12,5,0,WM
17,1,0,2,1.227,0.8187,23,1,48,3,11,11,0,WM
17,1,1,3,1.183,1.7,23,1,49,3,10,5,1,WM
17,1,1,4,0.5496,0.3151,23,1,50,3,10,6,1,WM
17,1,1,2,1.2184,0.9776,23,1,51,3,11,4,1,WM
17,1,1,3,0.6657,0.3538,23,1,52,3,12,12,1,WM
17,1,1,3,0.6234,0.8607,23,1,53,3,12,6,1,WM
17,1,1,4,0.6725,0.2627,23,1,54,3,12,6,1,WM
17,1,1,4,0.4124,0.3139,23,1,55,3,12,6,1,WM
17,1,1,4,0.6024,0.2323,23,1,56,3,12,7,1,WM
17,0,1,1,1.4332,0.8342,23,1,57,3,12,3,0,WM
17,1,0,2,1.5546,0.3243,23,1,58,3,11,10,0,WM
17,1,0,1,1.8695,1.1849,23,1,59,3,10,5,0,WM
17,1,1,2,0.6861,0.8236,23,1,60,3,9,8,1,WM
17,1,1,2,0.7396,0.4704,23,1,61,3,9,3,1,WM
17,1,1,4,0.2852,0.2845,23,1,62,3,10,5,1,WM
17,0,0,2,0.92,1.4319,23,1,63,3,11,2,1,WM
17,0,0,2,1.2258,0.5199,23,1,64,3,12,11,1,WM
17,1,0,3,1.0789,0.644,23,1,65,3,12,8,0,WM
17,0,0,3,1.4583,0.4366,23,1,66,3,11,5,1,WM
17,1,0,1,1.0035,0.8616,23,1,67,3,11,9,0,WM
17,0,0,2,0.7625,0.312,23,1,68,3,10,7,1,WM
17,0,0,4,0.6555,0.4367,23,1,69,3,10,7,1,WM
17,0,0,2,0.8769,0.7253,23,1,70,3,11,5,1,WM
17,0,0,2,1.3943,0.2816,23,1,71,3,12,2,1,WM
17,1,1,4,0.3284,0.9158,23,1,72,3,12,8,1,WM
17,1,0,2,0.612,1.111,23,1,73,3,12,4,0,WM
17,0,0,4,0.6767,0.8418,23,1,74,3,11,9,1,WM
17,1,0,2,1.4266,0.9972,23,1,75,3,11,8,0,WM
17,0,1,2,0.9195,0.8317,23,1,76,3,10,10,0,WM
17,1,1,4,0.3328,0.3777,23,1,77,3,9,5,1,WM
17,0,0,2,1.3117,0.6748,23,1,78,3,9,2,1,WM
17,1,1,3,1.0774,0.8376,23,1,79,3,10,5,1,WM
17,1,0,2,1.1878,0.7268,23,1,80,3,11,3,0,WM
17,0,0,2,0.7723,0.4276,23,1,81,3,10,8,1,WM
17,0,0,3,1.2427,1.3373,23,1,82,3,10,6,1,WM
17,0,1,2,1.437,0.7071,23,1,83,3,11,8,0,WM
17,1,1,4,0.5499,0.3152,23,1,84,3,10,1,1,WM
17,0,0,2,1.0145,0.6633,23,1,85,3,10,9,1,WM
17,1,1,3,0.9619,1.0372,23,1,86,3,11,5,1,WM
17,1,0,2,0.7692,1.1929,23,1,87,3,12,11,0,WM
17,0,0,4,0.4545,0.4298,23,1,88,3,11,6,1,WM
17,1,1,2,0.8462,0.9458,23,1,89,3,11,10,1,WM
17,0,1,1,0.4932,1.8266,23,1,90,3,12,7,0,WM
17,0,1,3,1.203,1.0806,23,1,91,3,11,2,0,WM
17,0,0,3,0.8247,0.7269,23,1,92,3,10,2,1,WM
17,1,1,2,0.8031,0.426,23,1,93,3,10,2,1,WM
17,0,0,2,0.6909,0.4473,23,1,94,3,11,6,1,WM
17,0,1,3,0.804,0.7995,23,1,95,3,12,12,0,WM
17,1,0,2,1.6278,0.6685,23,1,96,3,11,1,0,WM
17,0,0,2,1.2018,0.4811,23,1,97,3,10,2,1,WM
17,0,0,1,1.4689,1.0298,23,1,98,3,10,2,1,WM
17,0,1,4,0.6873,0.7149,23,1,99,3,11,9,0,WM
17,0,0,4,0.804,0.6764,23,1,100,3,10,1,1,WM
17,0,0,3,0.5996,1.1632,23,1,101,3,10,6,1,WM
17,0,0,4,1.0043,0.6365,23,1,102,3,11,7,1,WM
17,1,1,4,1.2785,0.6364,23,1,103,3,12,5,1,WM
17,0,0,2,0.9618,1.0263,23,1,104,3,12,3,1,WM
17,1,1,3,0.9543,0.4506,23,1,105,3,12,8,1,WM
